cosine_similarity,entity_overlap,length_ratio,sentence_count_ratio,section_coverage,verbatim_copy_rate,trailing_specificity,constraint_count,role_pronoun_rate,novel_api_rate,function_name_preserved,signature_param_diff,nli_contradiction_max,nli_entailment_mean,task_id,source,corruption_type,label
0.6547856330871582,0.8666666666666667,5.2,8.0,1.0,0.05027932960893855,0.16363636363636364,1.4285714285714286,0.0,1.0,0.5,0.0,0.9997387528419495,0.007214108016341925,he_058,humaneval,signature_rename,0
0.6921645402908325,0.9333333333333333,5.2,7.0,1.0,0.05027932960893855,0.12727272727272726,1.7142857142857142,0.0,1.0,0.5,0.0,0.9996331930160522,0.007112441118806601,he_058,humaneval,inject_false_constraint,0
0.6887350082397461,0.9333333333333333,5.2,5.5,1.0,0.05625,0.07272727272727272,2.0,0.0,1.0,0.5,0.0,0.9996331930160522,0.007112441118806601,he_058,humaneval,fake_completion,0
0.6868273615837097,0.5714285714285714,8.5,6.333333333333333,0.8,0.010869565217391304,0.17543859649122806,1.3636363636363635,0.0,1.0,0.5,0.0,0.9908725619316101,0.0817585289478302,he_059,humaneval,signature_rename,0
0.6827002763748169,0.5714285714285714,8.5,6.0,0.8,0.010869565217391304,0.17543859649122806,1.8181818181818181,0.0,1.0,0.5,0.0,0.9908725619316101,0.08011338859796524,he_059,humaneval,inject_false_constraint,0
0.657649040222168,0.5714285714285714,8.5,5.666666666666667,0.8,0.0111731843575419,0.05263157894736842,1.3636363636363635,0.0,1.0,0.5,0.0,0.9908725619316101,0.08011338859796524,he_059,humaneval,fake_completion,0
0.6437143087387085,0.6666666666666666,5.0,2.0,0.8,0.0,0.10256410256410256,1.5384615384615383,0.0,1.0,0.5,0.0,0.044120002537965775,0.014941073954105377,he_060,humaneval,signature_rename,0
0.675300121307373,0.8333333333333334,5.0,2.0,0.8,0.0,0.02564102564102564,1.5384615384615383,0.0,1.0,0.5,0.0,0.044120002537965775,0.014962454326450825,he_060,humaneval,inject_false_constraint,0
0.6823910474777222,0.8333333333333334,5.0,3.0,0.6,0.0,0.05128205128205128,1.923076923076923,0.0,1.0,0.5,0.0,0.009096404537558556,0.008820061571896076,he_060,humaneval,fake_completion,0
0.7119813561439514,1.0,6.096774193548387,4.333333333333333,1.0,0.005494505494505495,0.3333333333333333,1.2903225806451613,0.0,1.0,0.5,0.0,0.9979968667030334,0.051863089203834534,he_061,humaneval,signature_rename,0
0.6757699251174927,1.0,6.096774193548387,4.0,1.0,0.005494505494505495,0.19298245614035087,1.6129032258064515,0.0,1.0,0.5,0.0,0.9979968667030334,0.05954074114561081,he_061,humaneval,inject_false_constraint,0
0.6757699251174927,1.0,6.096774193548387,4.666666666666667,1.0,0.0056179775280898875,0.07017543859649122,2.5806451612903225,0.0,1.0,0.5,0.0,0.9979968667030334,0.059540748596191406,he_061,humaneval,fake_completion,0
0.6751325130462646,0.3125,3.107142857142857,1.6666666666666667,1.0,0.011904761904761904,0.05660377358490566,0.35714285714285715,0.0,1.0,0.5,0.0,0.13074304163455963,0.11653253436088562,he_063,humaneval,signature_rename,0
0.6970045566558838,0.5,3.107142857142857,1.3333333333333333,1.0,0.023809523809523808,0.03773584905660377,0.5357142857142857,0.0,1.0,0.5,0.0,0.10746180266141891,0.07296700775623322,he_063,humaneval,inject_false_constraint,0
